startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,rangeFailQM,rangePassQM,rangeNAQM,persistenceFailQM,persistencePassQM,persistenceNAQM,stepFailQM,stepPassQM,stepNAQM,nullFailQM,nullPassQM,nullNAQM,gapFailQM,gapPassQM,gapNAQM,spikeFailQM,spikePassQM,spikeNAQM,flowFailQM,flowPassQM,flowNAQM,heaterFailQM,heaterPassQM,heaterNAQM,validCalFailQM,validCalPassQM,validCalNAQM,alphaQM,betaQM,finalQF,finalQFSciRvw
"2017-12-01T00:00:00Z","2017-12-01T00:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T00:30:00Z","2017-12-01T01:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T01:00:00Z","2017-12-01T01:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T01:30:00Z","2017-12-01T02:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T02:00:00Z","2017-12-01T02:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T02:30:00Z","2017-12-01T03:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T03:00:00Z","2017-12-01T03:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T03:30:00Z","2017-12-01T04:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T04:00:00Z","2017-12-01T04:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T04:30:00Z","2017-12-01T05:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T05:00:00Z","2017-12-01T05:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T05:30:00Z","2017-12-01T06:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T06:00:00Z","2017-12-01T06:30:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
"2017-12-01T06:30:00Z","2017-12-01T07:00:00Z",,,,,,,,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,,,,100.0000,0.0000,1,
